candidate_id,episode_id,split,label,variant_id,first_death,first_death_reason,final_accepted,final_score
"c=cd9e9e1d6552","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE,MISSING_CONTEXT,UNRESOLVED_REFERENCE","false",
"c=67d812a788aa","vs6x8VUGXCw","calibration","PASS","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=462a889a5137","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=eec2dcd2190e","vs6x8VUGXCw","calibration","PASS","E3","03_START_GATE","start gate hard failure: MID_SENTENCE,LATE_HOOK","false",
"c=e8b3fe5ed20d","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=53cad791d9b6","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=38b3ff060d19","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=0ef2270deef0","vs6x8VUGXCw","calibration","FAIL","E3","04_ENDING_COMPLETE","PENDING_ANSWER (after repair attempt)","false",
"c=09b4cdf9d432","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=3a5bb006e3f4","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=da12fead9624","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=ab244e1f7fb9","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=8fb5d1aacb96","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
"c=c800e4d5a1ea","vs6x8VUGXCw","calibration","FAIL","E3","03_START_GATE","start gate hard failure: MID_SENTENCE","false",
