candidate_id,episode_id,split,rough_start_sec,rough_end_sec,final_start_sec,final_end_sec,generator_version,transcript_hash
c=034b191a2b7e,XuoqKYxDHVc,legacy,138,164.16,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=2b2afe1d834c,XuoqKYxDHVc,legacy,290.8,306.72,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=1e4705b8dfd4,XuoqKYxDHVc,legacy,442,477.6,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=cb087f1e340a,XuoqKYxDHVc,legacy,613.28,641.2,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=4b8864c310d3,XuoqKYxDHVc,legacy,956.4,991.6,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=8f4c6b9115b4,XuoqKYxDHVc,legacy,1042.68,1124.28,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=d67f3fddfe4c,XuoqKYxDHVc,legacy,1402.32,1424.36,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=5755ef4bff9f,XuoqKYxDHVc,legacy,1705.24,1750.48,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=2a12042ef32f,XuoqKYxDHVc,legacy,2080.24,2125.76,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=19483c4136db,XuoqKYxDHVc,legacy,2203.72,2225,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=8ab3662400ce,XuoqKYxDHVc,legacy,2480.12,2555.24,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=270f0c069e3d,XuoqKYxDHVc,legacy,2793.52,2833.96,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=8b967ae58864,XuoqKYxDHVc,legacy,3233.4,3258.72,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=f730573bb1ef,XuoqKYxDHVc,legacy,3397.68,3443.92,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=7c024252d888,XuoqKYxDHVc,legacy,3456,3502.72,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=7aab958e7699,XuoqKYxDHVc,legacy,3501.68,3590.76,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=b99c5bdeb83a,XuoqKYxDHVc,legacy,3773.84,3822.8,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=e2b23b1b7a03,XuoqKYxDHVc,legacy,3887.88,3932.36,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=da859c20ba8d,XuoqKYxDHVc,legacy,3995.04,4011.36,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=979e03b50ec1,XuoqKYxDHVc,legacy,4010.24,4055.4,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=a0591b5149a8,XuoqKYxDHVc,legacy,4058.8,4078.76,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=bf46b383409d,XuoqKYxDHVc,legacy,4214.88,4235.44,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=f0dba52b54f9,XuoqKYxDHVc,legacy,4313.92,4371,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=6b1e99b64f87,XuoqKYxDHVc,legacy,4431.64,4465.64,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=41a6fb754065,XuoqKYxDHVc,legacy,4543.64,4614.24,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=c8d4b9bd438e,XuoqKYxDHVc,legacy,4628.64,4651.12,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=507346fbf19c,XuoqKYxDHVc,legacy,4693.36,4717.96,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=f716e4066232,XuoqKYxDHVc,legacy,4833.32,4850,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=1338bdd4b591,XuoqKYxDHVc,legacy,4940.36,4955.4,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=ddf22c69f046,XuoqKYxDHVc,legacy,5005.08,5022.6,,,v12-lineage,f8cce650717ae6b5d4616e7f4c7777aa03bdb3567de00505bf95c48938a01c76
c=9d692dad74ab,LAmGfokvgzA,calibration,38.28,109.84,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=7e58f435b77b,LAmGfokvgzA,calibration,107.64,142.24,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=824c082a3d90,LAmGfokvgzA,calibration,598.36,645.6,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=1e6db7684cf5,LAmGfokvgzA,calibration,699.16,761.48,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=c4e9f380fafc,LAmGfokvgzA,calibration,812.56,861.16,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=7b65adabb593,LAmGfokvgzA,calibration,1039.36,1091,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=f5ee0b594e06,LAmGfokvgzA,calibration,1377.48,1417.12,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=8a8c6c159418,LAmGfokvgzA,calibration,1479.24,1518.2,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=77c85268ffbb,LAmGfokvgzA,calibration,1574.8,1597.28,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=e5ff40b38939,LAmGfokvgzA,calibration,1708.32,1741.64,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=ff96a912a96b,LAmGfokvgzA,calibration,1802,1856.64,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=a7e7e1cca9e3,LAmGfokvgzA,calibration,1936.32,2002.92,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=08d9c6038256,LAmGfokvgzA,calibration,2081.44,2119.32,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=2db100c4d3fc,LAmGfokvgzA,calibration,2317,2364.12,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=e93ed61d0b77,LAmGfokvgzA,calibration,2563.32,2606.4,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=4c3bdbf3cc27,LAmGfokvgzA,calibration,2743.24,2771.36,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=eb368cc6e1d1,LAmGfokvgzA,calibration,2774.76,2819.32,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=db9c366a36ba,LAmGfokvgzA,calibration,2838.88,2878.76,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=b8377085968f,LAmGfokvgzA,calibration,3021.28,3063.84,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=1e698710416e,LAmGfokvgzA,calibration,3062.24,3111.04,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=f06f944ce9d1,LAmGfokvgzA,calibration,3171.12,3212.12,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=6b19130cbab5,LAmGfokvgzA,calibration,3245.76,3323.04,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=37b93f6222b1,LAmGfokvgzA,calibration,3420.76,3464.88,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=981bbdb2e679,LAmGfokvgzA,calibration,3467.72,3537.76,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=3ce81ef16088,LAmGfokvgzA,calibration,3687.96,3746.64,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=0e66be36eaed,LAmGfokvgzA,calibration,3751.68,3805.64,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=fd43a360f9ca,LAmGfokvgzA,calibration,3831.72,3874.6,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=db382577df0a,LAmGfokvgzA,calibration,4012.08,4056.32,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=71c9ad54af71,LAmGfokvgzA,calibration,4103.2,4157.96,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=973630f05211,LAmGfokvgzA,calibration,4300.24,4348.68,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=f389b51fbb63,LAmGfokvgzA,calibration,4606.04,4650.72,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=ea5a4f3ca781,LAmGfokvgzA,calibration,4732.96,4779.28,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=2dbb6d71a5b8,LAmGfokvgzA,calibration,4795.16,4826.52,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=80d0ff2654a4,LAmGfokvgzA,calibration,4824.04,4882.84,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=0add66c94274,LAmGfokvgzA,calibration,4919.56,4996,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=f22fba8fcc22,LAmGfokvgzA,calibration,5003.16,5047.88,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=7a99811e6633,LAmGfokvgzA,calibration,5357.08,5401.92,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=8541af1b8ff1,LAmGfokvgzA,calibration,5550.8,5586.36,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=76b32fe81087,LAmGfokvgzA,calibration,5584.44,5652.2,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=8a513a1e9c2e,LAmGfokvgzA,calibration,5650,5681.52,,,v14-lineage-v1,c97f7db814a9cd4c98a71d6e8c94353bde4458a3072d640fc3c339df03f2315f
c=b3ec4388ce38,e1WM_JEmP-Q,holdout,3.2,47.32,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=e10c70636c81,e1WM_JEmP-Q,holdout,79.2,132.08,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=051ea557b784,e1WM_JEmP-Q,holdout,159.36,208.16,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=4e89459c1303,e1WM_JEmP-Q,holdout,241.48,272.36,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=3d78f4571393,e1WM_JEmP-Q,holdout,271.4,336.6,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=b92dd9c89795,e1WM_JEmP-Q,holdout,377.44,429.2,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=d66cfcd814d6,e1WM_JEmP-Q,holdout,436.6,484.72,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=9babc8091d99,e1WM_JEmP-Q,holdout,485.56,530.84,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=1ce1cdebbd20,e1WM_JEmP-Q,holdout,528.68,573.84,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=6745883eb40b,e1WM_JEmP-Q,holdout,596.36,641.52,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=25a62e87d995,e1WM_JEmP-Q,holdout,647.8,697.28,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=352cd992470b,e1WM_JEmP-Q,holdout,746.68,770,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=47efcee17104,e1WM_JEmP-Q,holdout,1014.36,1030.64,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=42d384383812,e1WM_JEmP-Q,holdout,1109.72,1131.92,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=421b5ac3e5ab,e1WM_JEmP-Q,holdout,1136.44,1184.6,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=b9005b0e4764,e1WM_JEmP-Q,holdout,1426.52,1469.04,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=a4ff89a987c7,e1WM_JEmP-Q,holdout,1470.8,1507.44,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=39c5e091b006,e1WM_JEmP-Q,holdout,1901.88,1932.48,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=dbf7ac4074cc,e1WM_JEmP-Q,holdout,2153.01,2175.28,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=fc2488d321a0,e1WM_JEmP-Q,holdout,2221.24,2264.52,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=285e3707aae1,e1WM_JEmP-Q,holdout,2399.12,2463.52,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=390b2148100b,e1WM_JEmP-Q,holdout,2512.2,2559.48,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=cbe086641b95,e1WM_JEmP-Q,holdout,2970.84,3020.2,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=9f05b121be6f,e1WM_JEmP-Q,holdout,3068.68,3109.76,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=a55286096e31,e1WM_JEmP-Q,holdout,3115.36,3191.56,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=c0eb53ccbf1e,e1WM_JEmP-Q,holdout,3189.64,3209.84,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=0c0ca0d69587,e1WM_JEmP-Q,holdout,3217.76,3242,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=43ec3a12eabd,e1WM_JEmP-Q,holdout,3288.16,3350.96,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=62238cbfe0bf,e1WM_JEmP-Q,holdout,3393.56,3434.92,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=da73f2596879,e1WM_JEmP-Q,holdout,3472.64,3517.68,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=fe9b701c408b,e1WM_JEmP-Q,holdout,3528.04,3546.32,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=5a61533d062c,e1WM_JEmP-Q,holdout,3543.8,3592.92,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=cb5289e61f1e,e1WM_JEmP-Q,holdout,3710.4,3736.16,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=b5d25348103b,e1WM_JEmP-Q,holdout,3806.56,3847.08,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=9acac59436a6,e1WM_JEmP-Q,holdout,3845.4,3892.44,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=3ac0b8e7746b,e1WM_JEmP-Q,holdout,3918.44,3966.6,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=e3a3f1486f21,e1WM_JEmP-Q,holdout,3989,4044.6,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=507a248f90bb,e1WM_JEmP-Q,holdout,4061.16,4100.2,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=3375263c69f5,e1WM_JEmP-Q,holdout,4111.52,4155.56,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=2166f3484838,e1WM_JEmP-Q,holdout,4159.2,4187.44,,,v14-lineage-v1,adca5949309dff15956da4fe9a9238ce02f89223364a1040267ddd5e7cd4178a
c=f07d0ecbdc9f,hb7Oqrj3F3k,holdout,3.08,23.64,3.08,22.92,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=8e25238a0e07,hb7Oqrj3F3k,holdout,48.2,67.2,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=918000f1b9f2,hb7Oqrj3F3k,holdout,74.68,127.28,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=8824a0c3a18f,hb7Oqrj3F3k,holdout,153.96,200.4,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=9b40dd8e97ea,hb7Oqrj3F3k,holdout,214,286,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=57811eb75add,hb7Oqrj3F3k,holdout,430.8,478.72,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=293b9b02dca0,hb7Oqrj3F3k,holdout,592.28,619.32,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=cf921f1c90c0,hb7Oqrj3F3k,holdout,814.88,862.44,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=604453b4f6bb,hb7Oqrj3F3k,holdout,1002.72,1029.68,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=ff5968c86811,hb7Oqrj3F3k,holdout,1085.36,1103.08,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=1cb6cba5e576,hb7Oqrj3F3k,holdout,1122.88,1171.04,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=1a0adeec172d,hb7Oqrj3F3k,holdout,1322.88,1368.44,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=881219e195ff,hb7Oqrj3F3k,holdout,1400.16,1448,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=417a9ce3c85c,hb7Oqrj3F3k,holdout,1464.88,1507.24,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=f8a02e469277,hb7Oqrj3F3k,holdout,1555.28,1618.72,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=e73691df6263,hb7Oqrj3F3k,holdout,1677.16,1710.52,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=355c0fe72e4d,hb7Oqrj3F3k,holdout,1775.84,1820.84,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=baf1fdef6dbd,hb7Oqrj3F3k,holdout,1894.28,1947.28,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=12563f293f8a,hb7Oqrj3F3k,holdout,1973.64,1999.68,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=779439de875d,hb7Oqrj3F3k,holdout,2042.6,2111.32,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=fa182511057b,hb7Oqrj3F3k,holdout,2109.24,2169.4,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=c6a3ed911b56,hb7Oqrj3F3k,holdout,2206.04,2285.4,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=e9ec9a6d17bf,hb7Oqrj3F3k,holdout,2473.52,2529.04,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=e1e3040f6a69,hb7Oqrj3F3k,holdout,2543.4,2592,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=bac006cb4711,hb7Oqrj3F3k,holdout,2625.36,2706.68,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=790ee54b0a67,hb7Oqrj3F3k,holdout,2736.12,2805.68,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=667ff5b7fcb3,hb7Oqrj3F3k,holdout,2839.44,2927.64,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=7b75236017fd,hb7Oqrj3F3k,holdout,3061.16,3142.52,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=2c723cb21d6b,hb7Oqrj3F3k,holdout,3148.92,3197.6,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=da649102f023,hb7Oqrj3F3k,holdout,3315.2,3340.44,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=6ba2018a60b0,hb7Oqrj3F3k,holdout,3367.88,3442.4,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=38309a8e691e,hb7Oqrj3F3k,holdout,3452.72,3468.84,3452.72,3467.92,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=9839d01c956d,hb7Oqrj3F3k,holdout,3468.12,3537.32,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=86af15ffdb4c,hb7Oqrj3F3k,holdout,3546.28,3593.08,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=228523d9c05b,hb7Oqrj3F3k,holdout,3592.8,3674.36,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=ed627329854d,hb7Oqrj3F3k,holdout,3695.72,3732.32,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=a0023917d9d5,hb7Oqrj3F3k,holdout,3743.04,3793.32,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=67a6a404b30c,hb7Oqrj3F3k,holdout,3836.24,3899.12,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=768932c28441,hb7Oqrj3F3k,holdout,3897.36,3938.16,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=f59a8afad60a,hb7Oqrj3F3k,holdout,3950.32,3979.52,,,v14-lineage-v1,9967772447c170d7f5a29ad1378ba82b267f382e8562dc57d978e8e961f39eef
c=c8cd731b1924,vs6x8VUGXCw,calibration,54.24,142.64,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=42d635384958,vs6x8VUGXCw,calibration,192.48,221.12,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=dd50b24fdd19,vs6x8VUGXCw,calibration,321.12,369.12,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=6d69e26a54d4,vs6x8VUGXCw,calibration,382.32,428.64,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=8aced23b4e66,vs6x8VUGXCw,calibration,477.28,540.48,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=f932f2803187,vs6x8VUGXCw,calibration,550.24,631.44,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
